0ETZCT1E6D_Myo,maximum_flow_value_left_to_right,0.486742656289546,0.318355144467776,0.5732213340044346,4,v_distance,None,False
0ETZCT1E6D_Myo,shortest_path_length_left_to_right,,,,4,v_distance,None,False
0J731MFDM8_Myo,minimum_cut_value_left_to_right,0.034639160357353115,-0.07235222630476655,0.1460979197123943,4,None,None,False
0J731MFDM8_Myo,maximum_flow_value_left_to_right,0.034639160357353115,-0.07235222630476655,0.1460979197123943,4,None,None,False
0J731MFDM8_Myo,shortest_path_length_left_to_right,-0.006632795417732818,0.043359109535535074,-0.03729767137090961,4,None,None,False
045UAAJ5J7_Myo,minimum_cut_value_left_to_right,0.5305808315224264,0.5208549623490583,0.5402450998585481,4,v_distance,left_to_right,False
045UAAJ5J7_Myo,maximum_flow_value_left_to_right,0.5305808315224264,0.5208549623490583,0.5402450998585481,4,v_distance,left_to_right,False
045UAAJ5J7_Myo,shortest_path_length_left_to_right,0.9870244676245369,0.9943475674024126,0.9954954895461126,4,v_distance,left_to_right,False
045UAAJ5J7_Myo,dag_longest_path_length,0.7057295480124964,0.7202991971616343,0.6907990437827836,4,v_distance,left_to_right,False
0BV541IT0J_-,minimum_cut_value_left_to_right,0.5573893581233099,0.36700411746265577,0.648076075388781,4,v_distance,None,False
0BV541IT0J_-,maximum_flow_value_left_to_right,0.5573893581233099,0.36700411746265577,0.648076075388781,4,v_distance,None,False
0BV541IT0J_-,shortest_path_length_left_to_right,,,,4,v_distance,None,False
02IB650NH4_Myo,minimum_cut_value_left_to_right,0.5731351214378952,0.4895238208359529,0.7288494423205502,4,v_distance,None,False
02IB650NH4_Myo,maximum_flow_value_left_to_right,0.5731351214378952,0.4895238208359529,0.7288494423205502,4,v_distance,None,False
02IB650NH4_Myo,shortest_path_length_left_to_right,,,,4,v_distance,None,False
0I9YRXVWHZ_Myo,minimum_cut_value_left_to_right,-0.013041666870301921,-0.00524638557655902,0.042651820294226324,4,None,left_to_right,False
0I9YRXVWHZ_Myo,maximum_flow_value_left_to_right,-0.013041666870301921,-0.00524638557655902,0.042651820294226324,4,None,left_to_right,False
0I9YRXVWHZ_Myo,shortest_path_length_left_to_right,0.006460796280517427,0.008861227440653336,0.009012125987240806,4,None,left_to_right,False
0I9YRXVWHZ_Myo,dag_longest_path_length,,,,4,None,left_to_right,False
0JL1F1Y9VP_Myo,minimum_cut_value_left_to_right,-0.021209359067511344,-0.06479917333690283,0.08411832924214714,4,None,None,False
0JL1F1Y9VP_Myo,maximum_flow_value_left_to_right,-0.021209359067511344,-0.06479917333690283,0.08411832924214714,4,None,None,False
0JL1F1Y9VP_Myo,shortest_path_length_left_to_right,-0.01588314951174586,-0.008162569949714543,-0.012878488360788922,4,None,None,False
0FI3XY0LT6_Myo,minimum_cut_value_left_to_right,-0.002515314102826883,0.00293609561843436,0.058538263633530596,4,None,left_to_right,False
0FI3XY0LT6_Myo,maximum_flow_value_left_to_right,-0.002515314102826883,0.00293609561843436,0.058538263633530596,4,None,left_to_right,False
0FI3XY0LT6_Myo,shortest_path_length_left_to_right,-0.0016338532411862242,0.02554626716822182,0.02581378022319201,4,None,left_to_right,False
0FI3XY0LT6_Myo,dag_longest_path_length,,,,4,None,left_to_right,False
0DX3GQVDAM_Myo,minimum_cut_value_left_to_right,0.47884203804900266,0.3951076848245643,0.5392605440491128,4,v_distance,left_to_right,False
0DX3GQVDAM_Myo,maximum_flow_value_left_to_right,0.47884203804900266,0.3951076848245643,0.5392605440491128,4,v_distance,left_to_right,False
0DX3GQVDAM_Myo,shortest_path_length_left_to_right,0.97877574674366,0.9881730064343963,0.9871406183458055,4,v_distance,left_to_right,False
0DX3GQVDAM_Myo,dag_longest_path_length,0.5386446795671327,0.41239606509010224,0.6237767343705369,4,v_distance,left_to_right,False
0FWEGNB7SY_Myo,minimum_cut_value_left_to_right,0.3931497315548392,0.3009330194751266,0.45023549094952847,4,slope,None,False
0FWEGNB7SY_Myo,maximum_flow_value_left_to_right,0.3931497315548392,0.3009330194751266,0.45023549094952847,4,slope,None,False
0FWEGNB7SY_Myo,shortest_path_length_left_to_right,,,,4,slope,None,False
04FCFG42Y4_Myo,minimum_cut_value_left_to_right,0.49581582341451014,0.4254274296081211,0.5377487706735975,4,v_distance,left_to_right,False
04FCFG42Y4_Myo,maximum_flow_value_left_to_right,0.49581582341451014,0.4254274296081211,0.5377487706735975,4,v_distance,left_to_right,False
04FCFG42Y4_Myo,shortest_path_length_left_to_right,0.9671860711946544,0.9792584201468544,0.9802607320804436,4,v_distance,left_to_right,False
04FCFG42Y4_Myo,dag_longest_path_length,0.6185608620074119,0.47565261604840736,0.7143647606725908,4,v_distance,left_to_right,False
0M1V4JTWL8_Myo,minimum_cut_value_left_to_right,0.0520014098738506,-0.06206804920665948,0.27251337237111034,4,None,None,False
0M1V4JTWL8_Myo,maximum_flow_value_left_to_right,0.0520014098738506,-0.06206804920665948,0.27251337237111034,4,None,None,False
0M1V4JTWL8_Myo,shortest_path_length_left_to_right,-0.05646027352322903,-0.02239815783716694,-0.09122011867684185,4,None,None,False
05XRGX2RI1_Myo,minimum_cut_value_left_to_right,0.5738272788565859,0.4306974758779107,0.6672139928740762,4,v_distance,left_to_right,False
05XRGX2RI1_Myo,maximum_flow_value_left_to_right,0.5738272788565859,0.4306974758779107,0.6672139928740762,4,v_distance,left_to_right,False
05XRGX2RI1_Myo,shortest_path_length_left_to_right,0.9580969091595445,0.9619342235661084,0.9710443825863999,4,v_distance,left_to_right,False
05XRGX2RI1_Myo,dag_longest_path_length,0.593392760216988,0.2935765332458701,0.780327332484413,4,v_distance,left_to_right,False
0JOXYAMUVU_Myo,minimum_cut_value_left_to_right,0.0014768476706045143,0.00035788323044083566,0.03718202905946151,4,None,None,False
0JOXYAMUVU_Myo,maximum_flow_value_left_to_right,0.0014768476706045143,0.00035788323044083566,0.03718202905946151,4,None,None,False
0JOXYAMUVU_Myo,shortest_path_length_left_to_right,-0.0034687241457935815,-0.003421350477411862,-0.0021114348978287156,4,None,None,False
03EEXEX8SQ_-,minimum_cut_value_left_to_right,0.27629087356249526,0.2491020796431605,0.36622096642824065,4,v_distance,left_to_right,False
03EEXEX8SQ_-,maximum_flow_value_left_to_right,0.27629087356249526,0.2491020796431605,0.36622096642824065,4,v_distance,left_to_right,False
03EEXEX8SQ_-,shortest_path_length_left_to_right,0.9883107736583843,0.9956587233278142,0.9919716586901853,4,v_distance,left_to_right,False
03EEXEX8SQ_-,dag_longest_path_length,0.3243111258882527,0.27322898929536027,0.43976707083398925,4,v_distance,left_to_right,False
00ZMZ3EJB1_Myo,minimum_cut_value_left_to_right,0.623022598257702,0.46124908146150845,0.7552317532060173,4,v_distance,left_to_right,False
00ZMZ3EJB1_Myo,maximum_flow_value_left_to_right,0.623022598257702,0.46124908146150845,0.7552317532060173,4,v_distance,left_to_right,False
00ZMZ3EJB1_Myo,shortest_path_length_left_to_right,0.9809770687525426,0.9833122126775505,0.9897637505281068,4,v_distance,left_to_right,False
00ZMZ3EJB1_Myo,dag_longest_path_length,0.7322211820930838,0.5373769911409388,0.8841404905163783,4,v_distance,left_to_right,False
0ETZCT1E6D_Myo,minimum_cut_value_left_to_right,0.48785311804640713,0.318355144467776,0.5743091519569565,4,v_distance,left_to_right,False
0ETZCT1E6D_Myo,maximum_flow_value_left_to_right,0.48785311804640713,0.318355144467776,0.5743091519569565,4,v_distance,left_to_right,False
0ETZCT1E6D_Myo,shortest_path_length_left_to_right,0.9602833135450244,0.9614800639025187,0.9653899575106573,4,v_distance,left_to_right,False
0ETZCT1E6D_Myo,dag_longest_path_length,0.6690742428211095,0.23687557073401977,0.8904728242520787,4,v_distance,left_to_right,False
0I9YRXVWHZ_Myo,minimum_cut_value_left_to_right,0.5144581056045617,0.4589454495216166,0.5500513425441854,4,slope,None,False
0I9YRXVWHZ_Myo,maximum_flow_value_left_to_right,0.5144581056045617,0.4589454495216166,0.5500513425441854,4,slope,None,False
0I9YRXVWHZ_Myo,shortest_path_length_left_to_right,,,,4,slope,None,False
02IB650NH4_Myo,minimum_cut_value_left_to_right,0.5734556321684292,0.4895238208359529,0.7296607741878157,4,v_distance,left_to_right,False
02IB650NH4_Myo,maximum_flow_value_left_to_right,0.5734556321684292,0.4895238208359529,0.7296607741878157,4,v_distance,left_to_right,False
02IB650NH4_Myo,shortest_path_length_left_to_right,0.9565691326224561,0.9713875134297952,0.9646127114180544,4,v_distance,left_to_right,False
02IB650NH4_Myo,dag_longest_path_length,0.6384777698293129,0.42325550063964035,0.8980277695347736,4,v_distance,left_to_right,False
0BV541IT0J_-,minimum_cut_value_left_to_right,0.558470049150403,0.36700411746265577,0.6491177828352067,4,v_distance,left_to_right,False
0BV541IT0J_-,maximum_flow_value_left_to_right,0.558470049150403,0.36700411746265577,0.6491177828352067,4,v_distance,left_to_right,False
0BV541IT0J_-,shortest_path_length_left_to_right,0.9714776259210095,0.9661383623096625,0.9734740962213724,4,v_distance,left_to_right,False
0BV541IT0J_-,dag_longest_path_length,0.7602773201364943,0.41812080577946537,0.9128987912535586,4,v_distance,left_to_right,False
0FI3XY0LT6_Myo,minimum_cut_value_left_to_right,0.5531131687438496,0.5050919294561108,0.6642012429058104,4,slope,None,False
0FI3XY0LT6_Myo,maximum_flow_value_left_to_right,0.5531131687438496,0.5050919294561108,0.6642012429058104,4,slope,None,False
0FI3XY0LT6_Myo,shortest_path_length_left_to_right,,,,4,slope,None,False
0J731MFDM8_Myo,minimum_cut_value_left_to_right,0.034639160357353115,-0.07235222630476655,0.1460979197123943,4,None,left_to_right,False
0J731MFDM8_Myo,maximum_flow_value_left_to_right,0.034639160357353115,-0.07235222630476655,0.1460979197123943,4,None,left_to_right,False
0J731MFDM8_Myo,shortest_path_length_left_to_right,-0.006632795417732818,0.043359109535535074,-0.03729767137090961,4,None,left_to_right,False
0J731MFDM8_Myo,dag_longest_path_length,,,,4,None,left_to_right,False
0P21TAA273_Myo,minimum_cut_value_left_to_right,0.031951728418008675,-0.04751155877547754,0.16648030114922158,4,None,None,False
0P21TAA273_Myo,maximum_flow_value_left_to_right,0.031951728418008675,-0.04751155877547754,0.16648030114922158,4,None,None,False
0P21TAA273_Myo,shortest_path_length_left_to_right,-0.0025891735097603842,-0.020885588505479898,0.03319214009837671,4,None,None,False
0FWEGNB7SY_Myo,minimum_cut_value_left_to_right,0.3931497315548392,0.3009330194751266,0.45023549094952847,4,slope,left_to_right,False
0FWEGNB7SY_Myo,maximum_flow_value_left_to_right,0.3931497315548392,0.3009330194751266,0.45023549094952847,4,slope,left_to_right,False
0FWEGNB7SY_Myo,shortest_path_length_left_to_right,0.8842396222651024,0.9522674707316611,0.868125469276883,4,slope,left_to_right,False
0FWEGNB7SY_Myo,dag_longest_path_length,0.4603953618677348,0.2592474820896809,0.5861458750300053,4,slope,left_to_right,False
0JL1F1Y9VP_Myo,minimum_cut_value_left_to_right,-0.021209359067511344,-0.06479917333690283,0.08411832924214714,4,None,left_to_right,False
0JL1F1Y9VP_Myo,maximum_flow_value_left_to_right,-0.021209359067511344,-0.06479917333690283,0.08411832924214714,4,None,left_to_right,False
0JL1F1Y9VP_Myo,shortest_path_length_left_to_right,-0.01588314951174586,-0.008162569949714543,-0.012878488360788922,4,None,left_to_right,False
0JL1F1Y9VP_Myo,dag_longest_path_length,,,,4,None,left_to_right,False
0QH2ZTM3BZ_Myo,minimum_cut_value_left_to_right,-0.0038966126661725315,-0.041603353777031664,0.030762438078145302,4,None,None,False
0QH2ZTM3BZ_Myo,maximum_flow_value_left_to_right,-0.0038966126661725315,-0.041603353777031664,0.030762438078145302,4,None,None,False
0QH2ZTM3BZ_Myo,shortest_path_length_left_to_right,0.03142544319373763,-0.03161714086252056,0.11670219853483592,4,None,None,False
0STCSNJOVE_Myo,minimum_cut_value_left_to_right,0.007730184513830194,0.005401571534526551,0.035150174769203006,4,None,None,False
0STCSNJOVE_Myo,maximum_flow_value_left_to_right,0.007730184513830194,0.005401571534526551,0.035150174769203006,4,None,None,False
0STCSNJOVE_Myo,shortest_path_length_left_to_right,-0.0028798416503156635,-0.0037129853030965702,0.009877015762056985,4,None,None,False
0QT8YY8435_Myo,minimum_cut_value_left_to_right,-0.030420989671403297,-0.07834091722907585,0.08366918251533581,4,None,None,False
0QT8YY8435_Myo,maximum_flow_value_left_to_right,-0.030420989671403297,-0.07834091722907585,0.08366918251533581,4,None,None,False
0QT8YY8435_Myo,shortest_path_length_left_to_right,0.011130141563236554,0.029752570756619554,0.0003038838713951848,4,None,None,False
0M1V4JTWL8_Myo,minimum_cut_value_left_to_right,0.0520014098738506,-0.06206804920665948,0.27251337237111034,4,None,left_to_right,False
0M1V4JTWL8_Myo,maximum_flow_value_left_to_right,0.0520014098738506,-0.06206804920665948,0.27251337237111034,4,None,left_to_right,False
0M1V4JTWL8_Myo,shortest_path_length_left_to_right,-0.05646027352322903,-0.02239815783716694,-0.09122011867684185,4,None,left_to_right,False
0M1V4JTWL8_Myo,dag_longest_path_length,,,,4,None,left_to_right,False
0T4IVO0MX1_Myo,minimum_cut_value_left_to_right,-0.04246519127874486,-0.07291424882071063,0.025688933116004467,4,None,None,False
0T4IVO0MX1_Myo,maximum_flow_value_left_to_right,-0.04246519127874486,-0.07291424882071063,0.025688933116004467,4,None,None,False
0T4IVO0MX1_Myo,shortest_path_length_left_to_right,0.004692452566021738,0.010805799496803672,0.06384635591617949,4,None,None,False
0T7DIWUQY2_Myo,minimum_cut_value_left_to_right,-0.021373734529874004,-0.048439501972825025,0.05997259810961208,4,None,None,False
0T7DIWUQY2_Myo,maximum_flow_value_left_to_right,-0.021373734529874004,-0.048439501972825025,0.05997259810961208,4,None,None,False
0T7DIWUQY2_Myo,shortest_path_length_left_to_right,-0.0005122553463183342,-0.0015184915639815339,0.012093759903437388,4,None,None,False
0I9YRXVWHZ_Myo,minimum_cut_value_left_to_right,0.5144581056045617,0.4589454495216166,0.5500513425441854,4,slope,left_to_right,False
0I9YRXVWHZ_Myo,maximum_flow_value_left_to_right,0.5144581056045617,0.4589454495216166,0.5500513425441854,4,slope,left_to_right,False
0I9YRXVWHZ_Myo,shortest_path_length_left_to_right,0.870493980200015,0.9286971931307672,0.854189593434313,4,slope,left_to_right,False
0I9YRXVWHZ_Myo,dag_longest_path_length,0.6411446801555828,0.506432364783738,0.741709413018812,4,slope,left_to_right,False
0J731MFDM8_Myo,minimum_cut_value_left_to_right,0.6000884222815102,0.45533079459155484,0.6671073276797731,4,slope,None,False
0J731MFDM8_Myo,maximum_flow_value_left_to_right,0.6000884222815102,0.45533079459155484,0.6671073276797731,4,slope,None,False
0J731MFDM8_Myo,shortest_path_length_left_to_right,,,,4,slope,None,False
0V7S9XLMYO_Myo,minimum_cut_value_left_to_right,-0.013811058033274802,-0.05404349701991081,0.03290691725756533,4,None,None,False
0V7S9XLMYO_Myo,maximum_flow_value_left_to_right,-0.013811058033274802,-0.05404349701991081,0.03290691725756533,4,None,None,False
0V7S9XLMYO_Myo,shortest_path_length_left_to_right,-0.0014351995254230803,0.0022802036126067884,-0.003981187748636042,4,None,None,False
0TR60VZIR3_Myo,minimum_cut_value_left_to_right,0.0008627722955377224,-0.06895284011791099,0.10228547056398236,4,None,None,False
0TR60VZIR3_Myo,maximum_flow_value_left_to_right,0.0008627722955377224,-0.06895284011791099,0.10228547056398236,4,None,None,False
0TR60VZIR3_Myo,shortest_path_length_left_to_right,-0.0007821033279149521,0.013085475306373351,0.0015141082520685602,4,None,None,False
0JL1F1Y9VP_Myo,minimum_cut_value_left_to_right,0.34699631814192106,0.2997610406173163,0.37907705003655934,4,slope,None,False
0JL1F1Y9VP_Myo,maximum_flow_value_left_to_right,0.34699631814192106,0.2997610406173163,0.37907705003655934,4,slope,None,False
0JL1F1Y9VP_Myo,shortest_path_length_left_to_right,,,,4,slope,None,False
0FWEGNB7SY_Myo,minimum_cut_value_left_to_right,0.391261057996754,0.3120947914420106,0.4125296350766915,4,angle,None,False
0FWEGNB7SY_Myo,maximum_flow_value_left_to_right,0.391261057996754,0.3120947914420106,0.4125296350766915,4,angle,None,False
0FWEGNB7SY_Myo,shortest_path_length_left_to_right,,,,4,angle,None,False
0JOXYAMUVU_Myo,minimum_cut_value_left_to_right,0.0014768476706045143,0.00035788323044083566,0.03718202905946151,4,None,left_to_right,False
0JOXYAMUVU_Myo,maximum_flow_value_left_to_right,0.0014768476706045143,0.00035788323044083566,0.03718202905946151,4,None,left_to_right,False
0JOXYAMUVU_Myo,shortest_path_length_left_to_right,-0.0034687241457935815,-0.003421350477411862,-0.0021114348978287156,4,None,left_to_right,False
0JOXYAMUVU_Myo,dag_longest_path_length,,,,4,None,left_to_right,False
0FI3XY0LT6_Myo,minimum_cut_value_left_to_right,0.5531131687438496,0.5050919294561108,0.6642012429058104,4,slope,left_to_right,False
0FI3XY0LT6_Myo,maximum_flow_value_left_to_right,0.5531131687438496,0.5050919294561108,0.6642012429058104,4,slope,left_to_right,False
0FI3XY0LT6_Myo,shortest_path_length_left_to_right,0.8709933993501362,0.9241483819110312,0.8411627615541879,4,slope,left_to_right,False
0FI3XY0LT6_Myo,dag_longest_path_length,0.6318552626153509,0.49359449041344533,0.8028667648732769,4,slope,left_to_right,False
0M1V4JTWL8_Myo,minimum_cut_value_left_to_right,0.4751609111277101,0.380516487424674,0.5750226924773625,4,slope,None,False
0M1V4JTWL8_Myo,maximum_flow_value_left_to_right,0.4751609111277101,0.380516487424674,0.5750226924773625,4,slope,None,False
0M1V4JTWL8_Myo,shortest_path_length_left_to_right,,,,4,slope,None,False
0UW3VH3PR6_Myo,minimum_cut_value_left_to_right,0.015951877009630477,-0.0335502220305452,0.05981150894659261,4,None,None,False
0UW3VH3PR6_Myo,maximum_flow_value_left_to_right,0.015951877009630477,-0.0335502220305452,0.05981150894659261,4,None,None,False
0UW3VH3PR6_Myo,shortest_path_length_left_to_right,-0.005693931666365271,-0.023034226124065027,0.0064258017631240285,4,None,None,False
0I9YRXVWHZ_Myo,minimum_cut_value_left_to_right,0.4862808484260826,0.4243945085305239,0.460795819276527,4,angle,None,False
0I9YRXVWHZ_Myo,maximum_flow_value_left_to_right,0.4862808484260826,0.4243945085305239,0.460795819276527,4,angle,None,False
0I9YRXVWHZ_Myo,shortest_path_length_left_to_right,,,,4,angle,None,False
0QH2ZTM3BZ_Myo,minimum_cut_value_left_to_right,-0.0038966126661725315,-0.041603353777031664,0.030762438078145302,4,None,left_to_right,False
0QH2ZTM3BZ_Myo,maximum_flow_value_left_to_right,-0.0038966126661725315,-0.041603353777031664,0.030762438078145302,4,None,left_to_right,False
0QH2ZTM3BZ_Myo,shortest_path_length_left_to_right,0.03142544319373763,-0.03161714086252056,0.11670219853483592,4,None,left_to_right,False
0QH2ZTM3BZ_Myo,dag_longest_path_length,,,,4,None,left_to_right,False
0P21TAA273_Myo,minimum_cut_value_left_to_right,0.031951728418008675,-0.04751155877547754,0.16648030114922158,4,None,left_to_right,False
0P21TAA273_Myo,maximum_flow_value_left_to_right,0.031951728418008675,-0.04751155877547754,0.16648030114922158,4,None,left_to_right,False
0P21TAA273_Myo,shortest_path_length_left_to_right,-0.0025891735097603842,-0.020885588505479898,0.03319214009837671,4,None,left_to_right,False
0P21TAA273_Myo,dag_longest_path_length,,,,4,None,left_to_right,False
0J731MFDM8_Myo,minimum_cut_value_left_to_right,0.6000884222815102,0.45533079459155484,0.6671073276797731,4,slope,left_to_right,False
0J731MFDM8_Myo,maximum_flow_value_left_to_right,0.6000884222815102,0.45533079459155484,0.6671073276797731,4,slope,left_to_right,False
0J731MFDM8_Myo,shortest_path_length_left_to_right,0.9085533115116963,0.943213455932392,0.8296498900501778,4,slope,left_to_right,False
0J731MFDM8_Myo,dag_longest_path_length,0.7102405970162055,0.44373843646379113,0.8494413106901195,4,slope,left_to_right,False
0JL1F1Y9VP_Myo,minimum_cut_value_left_to_right,0.34699631814192106,0.2997610406173163,0.37907705003655934,4,slope,left_to_right,False
0JL1F1Y9VP_Myo,maximum_flow_value_left_to_right,0.34699631814192106,0.2997610406173163,0.37907705003655934,4,slope,left_to_right,False
0JL1F1Y9VP_Myo,shortest_path_length_left_to_right,0.9392113034348646,0.9732465352855798,0.9496220580906417,4,slope,left_to_right,False
0JL1F1Y9VP_Myo,dag_longest_path_length,0.41399298816007507,0.32348224686117205,0.4625985132349563,4,slope,left_to_right,False
0STCSNJOVE_Myo,minimum_cut_value_left_to_right,0.007730184513830194,0.005401571534526551,0.035150174769203006,4,None,left_to_right,False
0STCSNJOVE_Myo,maximum_flow_value_left_to_right,0.007730184513830194,0.005401571534526551,0.035150174769203006,4,None,left_to_right,False
0STCSNJOVE_Myo,shortest_path_length_left_to_right,-0.0028798416503156635,-0.0037129853030965702,0.009877015762056985,4,None,left_to_right,False
0STCSNJOVE_Myo,dag_longest_path_length,,,,4,None,left_to_right,False
0T7DIWUQY2_Myo,minimum_cut_value_left_to_right,-0.021373734529874004,-0.048439501972825025,0.05997259810961208,4,None,left_to_right,False
0T7DIWUQY2_Myo,maximum_flow_value_left_to_right,-0.021373734529874004,-0.048439501972825025,0.05997259810961208,4,None,left_to_right,False
0T7DIWUQY2_Myo,shortest_path_length_left_to_right,-0.0005122553463183342,-0.0015184915639815339,0.012093759903437388,4,None,left_to_right,False
0T7DIWUQY2_Myo,dag_longest_path_length,,,,4,None,left_to_right,False
0JOXYAMUVU_Myo,minimum_cut_value_left_to_right,0.994484558649622,0.9975178577016977,0.27190789601394216,4,slope,None,False
0JOXYAMUVU_Myo,maximum_flow_value_left_to_right,0.994484558649622,0.9975178577016977,0.27190789601394216,4,slope,None,False
0JOXYAMUVU_Myo,shortest_path_length_left_to_right,,,,4,slope,None,False
0FWEGNB7SY_Myo,minimum_cut_value_left_to_right,0.391261057996754,0.3120947914420106,0.4125296350766915,4,angle,left_to_right,False
0FWEGNB7SY_Myo,maximum_flow_value_left_to_right,0.391261057996754,0.3120947914420106,0.4125296350766915,4,angle,left_to_right,False
0FWEGNB7SY_Myo,shortest_path_length_left_to_right,0.6110235818088189,0.5854868906524827,0.5101915668621391,4,angle,left_to_right,False
0FWEGNB7SY_Myo,dag_longest_path_length,0.5150358970337034,0.2712349988695031,0.5301286523771551,4,angle,left_to_right,False
0T4IVO0MX1_Myo,minimum_cut_value_left_to_right,-0.04246519127874486,-0.07291424882071063,0.025688933116004467,4,None,left_to_right,False
0T4IVO0MX1_Myo,maximum_flow_value_left_to_right,-0.04246519127874486,-0.07291424882071063,0.025688933116004467,4,None,left_to_right,False
0T4IVO0MX1_Myo,shortest_path_length_left_to_right,0.004692452566021738,0.010805799496803672,0.06384635591617949,4,None,left_to_right,False
0T4IVO0MX1_Myo,dag_longest_path_length,,,,4,None,left_to_right,False
0QT8YY8435_Myo,minimum_cut_value_left_to_right,-0.030420989671403297,-0.07834091722907585,0.08366918251533581,4,None,left_to_right,False
0QT8YY8435_Myo,maximum_flow_value_left_to_right,-0.030420989671403297,-0.07834091722907585,0.08366918251533581,4,None,left_to_right,False
0QT8YY8435_Myo,shortest_path_length_left_to_right,0.011130141563236554,0.029752570756619554,0.0003038838713951848,4,None,left_to_right,False
0QT8YY8435_Myo,dag_longest_path_length,,,,4,None,left_to_right,False
0V7S9XLMYO_Myo,minimum_cut_value_left_to_right,-0.013811058033274802,-0.05404349701991081,0.03290691725756533,4,None,left_to_right,False
0V7S9XLMYO_Myo,maximum_flow_value_left_to_right,-0.013811058033274802,-0.05404349701991081,0.03290691725756533,4,None,left_to_right,False
0V7S9XLMYO_Myo,shortest_path_length_left_to_right,-0.0014351995254230803,0.0022802036126067884,-0.003981187748636042,4,None,left_to_right,False
0V7S9XLMYO_Myo,dag_longest_path_length,,,,4,None,left_to_right,False
0FI3XY0LT6_Myo,minimum_cut_value_left_to_right,0.3855391370634486,0.307302599140792,0.4219391735243692,4,angle,None,False
0FI3XY0LT6_Myo,maximum_flow_value_left_to_right,0.3855391370634486,0.307302599140792,0.4219391735243692,4,angle,None,False
0FI3XY0LT6_Myo,shortest_path_length_left_to_right,,,,4,angle,None,False
0M1V4JTWL8_Myo,minimum_cut_value_left_to_right,0.4751609111277101,0.380516487424674,0.5750226924773625,4,slope,left_to_right,False
0M1V4JTWL8_Myo,maximum_flow_value_left_to_right,0.4751609111277101,0.380516487424674,0.5750226924773625,4,slope,left_to_right,False
0M1V4JTWL8_Myo,shortest_path_length_left_to_right,0.9457058404322302,0.9709429099732318,0.9378455419748016,4,slope,left_to_right,False
0M1V4JTWL8_Myo,dag_longest_path_length,0.5757676512964993,0.5168033375770837,0.6477874673282062,4,slope,left_to_right,False
0TR60VZIR3_Myo,minimum_cut_value_left_to_right,0.0008627722955377224,-0.06895284011791099,0.10228547056398236,4,None,left_to_right,False
0TR60VZIR3_Myo,maximum_flow_value_left_to_right,0.0008627722955377224,-0.06895284011791099,0.10228547056398236,4,None,left_to_right,False
0TR60VZIR3_Myo,shortest_path_length_left_to_right,-0.0007821033279149521,0.013085475306373351,0.0015141082520685602,4,None,left_to_right,False
0TR60VZIR3_Myo,dag_longest_path_length,,,,4,None,left_to_right,False
0QH2ZTM3BZ_Myo,minimum_cut_value_left_to_right,0.43985877613284324,0.41269772911592717,0.4541243746359416,4,slope,None,False
0QH2ZTM3BZ_Myo,maximum_flow_value_left_to_right,0.43985877613284324,0.41269772911592717,0.4541243746359416,4,slope,None,False
0QH2ZTM3BZ_Myo,shortest_path_length_left_to_right,,,,4,slope,None,False
0I9YRXVWHZ_Myo,minimum_cut_value_left_to_right,0.4862808484260826,0.4243945085305239,0.460795819276527,4,angle,left_to_right,False
0I9YRXVWHZ_Myo,maximum_flow_value_left_to_right,0.4862808484260826,0.4243945085305239,0.460795819276527,4,angle,left_to_right,False
0I9YRXVWHZ_Myo,shortest_path_length_left_to_right,0.7244296554147889,0.6905635174101472,0.5534433530019238,4,angle,left_to_right,False
0I9YRXVWHZ_Myo,dag_longest_path_length,0.6821283863202723,0.46625085313582265,0.6014933566382629,4,angle,left_to_right,False
0T7DIWUQY2_Myo,minimum_cut_value_left_to_right,0.31867878833742846,0.24725160341922536,0.36212995208525295,4,slope,None,False
0T7DIWUQY2_Myo,maximum_flow_value_left_to_right,0.31867878833742846,0.24725160341922536,0.36212995208525295,4,slope,None,False
0T7DIWUQY2_Myo,shortest_path_length_left_to_right,,,,4,slope,None,False
0JL1F1Y9VP_Myo,minimum_cut_value_left_to_right,0.33753917507266423,0.2972693397403493,0.34002196928479594,4,angle,None,False
0JL1F1Y9VP_Myo,maximum_flow_value_left_to_right,0.33753917507266423,0.2972693397403493,0.34002196928479594,4,angle,None,False
0JL1F1Y9VP_Myo,shortest_path_length_left_to_right,,,,4,angle,None,False
0STCSNJOVE_Myo,minimum_cut_value_left_to_right,0.9729634935015747,0.982193244812003,0.39063114267032795,4,slope,None,False
0STCSNJOVE_Myo,maximum_flow_value_left_to_right,0.9729634935015747,0.982193244812003,0.39063114267032795,4,slope,None,False
0STCSNJOVE_Myo,shortest_path_length_left_to_right,,,,4,slope,None,False
0T4IVO0MX1_Myo,minimum_cut_value_left_to_right,0.3810496882791572,0.4126043229091856,0.305708191609343,4,slope,None,False
0T4IVO0MX1_Myo,maximum_flow_value_left_to_right,0.3810496882791572,0.4126043229091856,0.305708191609343,4,slope,None,False
0T4IVO0MX1_Myo,shortest_path_length_left_to_right,,,,4,slope,None,False
0J731MFDM8_Myo,minimum_cut_value_left_to_right,0.5774541182876023,0.40964425694686407,0.5453086969627248,4,angle,None,False
0J731MFDM8_Myo,maximum_flow_value_left_to_right,0.5774541182876023,0.40964425694686407,0.5453086969627248,4,angle,None,False
0J731MFDM8_Myo,shortest_path_length_left_to_right,,,,4,angle,None,False
